; Sample Rate 8000
; Channels 2
        0.122125   -0.89600581629  -0.89600581629 
         0.12225   -0.87172476761  -0.87172476761 
        0.122375   -0.74437252944  -0.74437252944 
          0.1225   -0.52900680248  -0.52900680248 
        0.122625   -0.25109197199  -0.25109197199 
         0.12275   0.056511553004  0.056511553004 
        0.122875    0.35743300989   0.35743300989 
           0.123    0.61609237595   0.61609237595 
        0.123125    0.80190590816   0.80190590816 
         0.12325    0.89290322317   0.89290322317 
        0.123375    0.87832501205   0.87832501205 
          0.1235    0.75989523577   0.75989523577 
        0.123625    0.55161638279   0.55161638279 
         0.12375     0.2781151887    0.2781151887 
        0.123875   -0.02826964017  -0.02826964017 
           0.124   -0.33131201612  -0.33131201612 
        0.124125   -0.59518059576  -0.59518059576 
         0.12425   -0.78867607377  -0.78867607377 
        0.124375    -0.8889194103   -0.8889194103 
          0.1245   -0.88405859191  -0.88405859191 
        0.124625     -0.774667833    -0.774667833 
         0.12475   -0.57368153101  -0.57368153101 
        0.124875    -0.3048641053   -0.3048641053 
           0.125  -1.2014061213e-07 -1.2014061213e-07 
        0.125125    0.30486427248   0.30486427248 
         0.12525    0.57368172472   0.57368172472 
        0.125375     0.7746677557    0.7746677557 
          0.1255    0.88405852066   0.88405852066 
        0.125625    0.88891942194   0.88891942194 
         0.12575    0.78867599834   0.78867599834 
        0.125875    0.59518061252   0.59518061252 
           0.126    0.33131220378   0.33131220378 
        0.126125   0.028269614559  0.028269614559 
         0.12625   -0.27811541175  -0.27811541175 
        0.126375   -0.55161634088  -0.55161634088 
          0.1265   -0.75989506487  -0.75989506487 
        0.126625   -0.87832508702  -0.87832508702 
         0.12675   -0.89290328231  -0.89290328231 
        0.126875   -0.80190579593  -0.80190579593 
           0.127   -0.61609243834  -0.61609243834 
        0.127125   -0.35743313422  -0.35743313422 
         0.12725  -0.056511408184 -0.056511408184 
        0.127375    0.25109205861   0.25109205861 
          0.1275    0.52900664043   0.52900664043 
        0.127625    0.74437252991   0.74437252991 
         0.12775    0.87172488775   0.87172488775 
        0.127875    0.89600570919   0.89600570919 
           0.128    0.81434431579   0.81434431579 
        0.128125    0.63639620645   0.63639620645 
         0.12825    0.38320137933   0.38320137933 
        0.128375   0.084697379265  0.084697379265 
          0.1285   -0.22382082883  -0.22382082883 
        0.128625   -0.50587498862  -0.50587498862 
         0.12875   -0.72811525036  -0.72811525036 
        0.128875   -0.86426433036  -0.86426433036 
           0.129   -0.89822397241  -0.89822397241 
        0.129125   -0.82597926026  -0.82597926026 
         0.12925   -0.65607180353  -0.65607180353 
        0.129375   -0.40859136032  -0.40859136032 
          0.1295   -0.11279991828  -0.11279991828 
        0.129625    0.19632881414   0.19632881414 
         0.12975    0.48224392906   0.48224392906 
        0.129875     0.7111396133    0.7111396133 
            0.13    0.85595078673   0.85595078673 
        0.130125    0.89955593646   0.89955593646 
         0.13025    0.83679868327   0.83679868327 
        0.130375    0.67509991117   0.67509991117 
          0.1305    0.43357824115   0.43357824115 
        0.130625    0.14079114003   0.14079114003 
         0.13075   -0.16864328273  -0.16864328273 
        0.130875   -0.45813738601  -0.45813738601 
           0.131   -0.69346187357  -0.69346187357 
        0.131125   -0.84679266391  -0.84679266391 
         0.13125   -0.89999999804  -0.89999999804 
        0.131375   -0.84679271746  -0.84679271746 
          0.1315   -0.69346182654  -0.69346182654 
        0.131625    -0.4581373469   -0.4581373469 
         0.13175   -0.16864317888  -0.16864317888 
        0.131875    0.14079110883   0.14079110883 
           0.132    0.43357832311   0.43357832311 
        0.132125    0.67509988043   0.67509988043 
         0.13225    0.83679887187   0.83679887187 
        0.132375    0.89955596067   0.89955596067 
          0.1325    0.85595079698   0.85595079698 
        0.132625    0.71113950945   0.71113950945 
         0.13275    0.48224419542   0.48224419542 
        0.132875    0.19632890308   0.19632890308 
           0.133   -0.11279999977  -0.11279999977 
        0.133125   -0.40859136032  -0.40859136032 
         0.13325   -0.65607175464  -0.65607175464 
        0.133375   -0.82597917132  -0.82597917132 
          0.1335   -0.89822405484  -0.89822405484 
        0.133625    -0.8642642484   -0.8642642484 
         0.13375   -0.72811539751  -0.72811539751 
        0.133875   -0.50587509153  -0.50587509153 
           0.134   -0.22382078459  -0.22382078459 
        0.134125   0.084697440267  0.084697440267 
         0.13425    0.38320127735   0.38320127735 
        0.134375    0.63639596803   0.63639596803 
          0.1345    0.81434441591   0.81434441591 
        0.134625    0.89600566775   0.89600566775 
         0.13475    0.87172491383   0.87172491383 
        0.134875    0.74437252665   0.74437252665 
           0.135    0.52900664927   0.52900664927 
        0.135125     0.2510919678    0.2510919678 
         0.13525  -0.056511346716 -0.056511346716 
        0.135375   -0.35743321571  -0.35743321571 
          0.1355   -0.61609251425  -0.61609251425 
        0.135625   -0.80190579826  -0.80190579826 
         0.13575   -0.89290323528  -0.89290323528 
        0.135875   -0.87832504045  -0.87832504045 
           0.136   -0.75989512168  -0.75989512168 
        0.136125   -0.55161624961  -0.55161624961 
         0.13625   -0.27811539965  -0.27811539965 
        0.136375   0.028269724455  0.028269724455 
          0.1365    0.33131220285   0.33131220285 
        0.136625     0.5951806684    0.5951806684 
         0.13675    0.78867595177   0.78867595177 
        0.136875    0.88891953416   0.88891953416 
           0.137    0.88405856257   0.88405856257 
        0.137125    0.77466774732   0.77466774732 
         0.13725    0.57368163159   0.57368163159 
        0.137375    0.30486417515   0.30486417515 
          0.1375  -4.7031790018e-08 -4.7031790018e-08 
        0.137625   -0.30486419564  -0.30486419564 
         0.13775   -0.57368149655  -0.57368149655 
        0.137875   -0.77466784045  -0.77466784045 
           0.138   -0.88405856444  -0.88405856444 
        0.138125   -0.88891945779  -0.88891945779 
         0.13825   -0.78867598576  -0.78867598576 
        0.138375   -0.59518079273  -0.59518079273 
          0.1385   -0.33131211624  -0.33131211624 
        0.138625  -0.028269580565 -0.028269580565 
         0.13875     0.2781152362    0.2781152362 
        0.138875    0.55161629943   0.55161629943 
           0.139    0.75989507139   0.75989507139 
        0.139125    0.87832513498   0.87832513498 
         0.13925    0.89290315099   0.89290315099 
        0.139375    0.80190595984   0.80190595984 
          0.1395    0.61609243508   0.61609243508 
        0.139625    0.35743299965   0.35743299965 
         0.13975   0.056511470582  0.056511470582 
        0.139875   -0.25109189143  -0.25109189143 
            0.14    -0.5290065459   -0.5290065459 
        0.140125   -0.74437261373  -0.74437261373 
         0.14025    -0.8717247583   -0.8717247583 
        0.140375   -0.89600580093  -0.89600580093 
          0.1405   -0.81434423197  -0.81434423197 
        0.140625   -0.63639605884  -0.63639605884 
         0.14075   -0.38320130901  -0.38320130901 
        0.140875  -0.084697597194 -0.084697597194 
           0.141    0.22382096993   0.22382096993 
        0.141125    0.50587516138   0.50587516138 
         0.14125     0.7281152606    0.7281152606 
        0.141375    0.86426426517   0.86426426517 
          0.1415    0.89822405064   0.89822405064 
        0.141625    0.82597918063   0.82597918063 
         0.14175    0.65607167734   0.65607167734 
        0.141875    0.40859151958   0.40859151958 
           0.142    0.11279992713   0.11279992713 
        0.142125   -0.19632899854  -0.19632899854 
         0.14225   -0.48224414233  -0.48224414233 
        0.142375    -0.7111394126   -0.7111394126 
          0.1425   -0.85595090315  -0.85595090315 
        0.142625   -0.89955595182  -0.89955595182 
         0.14275   -0.83679876383  -0.83679876383 
        0.142875   -0.67509996053  -0.67509996053 
           0.143   -0.43357839761  -0.43357839761 
        0.143125   -0.14079101942  -0.14079101942 
         0.14325    0.16864327528   0.16864327528 
        0.143375    0.45813719602   0.45813719602 
          0.1435    0.69346191268   0.69346191268 
        0.143625    0.84679267369   0.84679267369 
         0.14375    0.89999998827   0.89999998827 
        0.143875    0.84679262852   0.84679262852 
           0.144    0.69346202491   0.69346202491 
        0.144125    0.45813733619   0.45813733619 
         0.14425    0.16864306713   0.16864306713 
        0.144375   -0.14079097938  -0.14079097938 
          0.1445   -0.43357822113  -0.43357822113 
        0.144625   -0.67509979196  -0.67509979196 
         0.14475   -0.83679891285  -0.83679891285 
        0.144875    -0.8995558233   -0.8995558233 
           0.145   -0.85595092736  -0.85595092736 
        0.145125   -0.71113931853  -0.71113931853 
         0.14525   -0.48224403709  -0.48224403709 
        0.145375   -0.19632888678  -0.19632888678 
          0.1455    0.11279979907   0.11279979907 
        0.145625    0.40859152284   0.40859152284 
         0.14575    0.65607187292   0.65607187292 
        0.145875    0.82597909914   0.82597909914 
           0.146    0.89822404319   0.89822404319 
        0.146125    0.86426428612   0.86426428612 
         0.14625    0.72811528482   0.72811528482 
        0.146375    0.50587495277   0.50587495277 
          0.1465    0.22382099507   0.22382099507 
        0.146625  -0.084697499406 -0.084697499406 
         0.14675   -0.38320146501  -0.38320146501 
        0.146875    -0.6363961054   -0.6363961054 
           0.147   -0.81434427248  -0.81434427248 
        0.147125   -0.89600578928  -0.89600578928 
         0.14725   -0.87172488961  -0.87172488961 
        0.147375   -0.74437243585  -0.74437243585 
          0.1475   -0.52900677687  -0.52900677687 
        0.147625    -0.2510920628   -0.2510920628 
         0.14775   0.056511503644  0.056511503644 
        0.147875    0.35743316775   0.35743316775 
           0.148    0.61609231168   0.61609231168 
        0.148125    0.80190589745   0.80190589745 
         0.14825    0.89290324319   0.89290324319 
        0.148375    0.87832505722   0.87832505722 
          0.1485    0.75989510631   0.75989510631 
        0.148625     0.5516164545    0.5516164545 
         0.14875    0.27811534237   0.27811534237 
        0.148875  -0.028269797564 -0.028269797564 
           0.149   -0.33131203195  -0.33131203195 
        0.149125   -0.59518064372  -0.59518064372 
         0.14925    -0.7886759094   -0.7886759094 
        0.149375   -0.88891954347  -0.88891954347 
          0.1495   -0.88405842986  -0.88405842986 
        0.149625   -0.77466790704  -0.77466790704 
         0.14975   -0.57368166419  -0.57368166419 
        0.149875   -0.30486402381  -0.30486402381 
            0.15                0               0 
        0.150125    0.30486402381   0.30486402381 
         0.15025    0.57368166419   0.57368166419 
        0.150375    0.77466790704   0.77466790704 
          0.1505    0.88405842986   0.88405842986 
        0.150625    0.88891954347   0.88891954347 
         0.15075     0.7886759094    0.7886759094 
        0.150875    0.59518064372   0.59518064372 
           0.151    0.33131203195   0.33131203195 
        0.151125   0.028269797564  0.028269797564 
         0.15125   -0.27811534237  -0.27811534237 
        0.151375    -0.5516164545   -0.5516164545 
          0.1515   -0.75989510631  -0.75989510631 
        0.151625   -0.87832505722  -0.87832505722 
         0.15175   -0.89290324319  -0.89290324319 
        0.151875   -0.80190589745  -0.80190589745 
           0.152   -0.61609231168  -0.61609231168 
        0.152125   -0.35743316775  -0.35743316775 
         0.15225  -0.056511503644 -0.056511503644 
        0.152375     0.2510920628    0.2510920628 
          0.1525    0.52900677687   0.52900677687 
        0.152625    0.74437243585   0.74437243585 
         0.15275    0.87172488961   0.87172488961 
        0.152875    0.89600578928   0.89600578928 
           0.153    0.81434427248   0.81434427248 
        0.153125     0.6363961054    0.6363961054 
         0.15325    0.38320146501   0.38320146501 
        0.153375   0.084697499406  0.084697499406 
          0.1535   -0.22382099507  -0.22382099507 
        0.153625   -0.50587495277  -0.50587495277 
         0.15375   -0.72811528482  -0.72811528482 
        0.153875   -0.86426428612  -0.86426428612 
           0.154   -0.89822404319  -0.89822404319 
        0.154125   -0.82597909914  -0.82597909914 
         0.15425   -0.65607187292  -0.65607187292 
        0.154375   -0.40859152284  -0.40859152284 
          0.1545   -0.11279979907  -0.11279979907 
        0.154625    0.19632888678   0.19632888678 
         0.15475    0.48224403709   0.48224403709 
        0.154875    0.71113931853   0.71113931853 
           0.155    0.85595092736   0.85595092736 
        0.155125     0.8995558233    0.8995558233 
         0.15525    0.83679891285   0.83679891285 
        0.155375    0.67509979196   0.67509979196 
          0.1555    0.43357822113   0.43357822113 
        0.155625    0.14079097938   0.14079097938 
         0.15575   -0.16864306713  -0.16864306713 
        0.155875   -0.45813733619  -0.45813733619 
           0.156   -0.69346202491  -0.69346202491 
        0.156125   -0.84679262852  -0.84679262852 
         0.15625   -0.89999998827  -0.89999998827 
        0.156375   -0.84679267369  -0.84679267369 
          0.1565   -0.69346191268  -0.69346191268 
        0.156625   -0.45813719602  -0.45813719602 
         0.15675   -0.16864327528  -0.16864327528 
        0.156875    0.14079101942   0.14079101942 
           0.157    0.43357839761   0.43357839761 
        0.157125    0.67509996053   0.67509996053 
         0.15725    0.83679876383   0.83679876383 
        0.157375    0.89955595182   0.89955595182 
          0.1575    0.85595090315   0.85595090315 
        0.157625     0.7111394126    0.7111394126 
         0.15775    0.48224414233   0.48224414233 
        0.157875    0.19632899854   0.19632899854 
           0.158   -0.11279992713  -0.11279992713 
        0.158125   -0.40859151958  -0.40859151958 
         0.15825   -0.65607167734  -0.65607167734 
        0.158375   -0.82597918063  -0.82597918063 
          0.1585   -0.89822405064  -0.89822405064 
        0.158625   -0.86426426517  -0.86426426517 
         0.15875    -0.7281152606   -0.7281152606 
        0.158875   -0.50587516138  -0.50587516138 
           0.159   -0.22382096993  -0.22382096993 
        0.159125   0.084697597194  0.084697597194 
         0.15925    0.38320130901   0.38320130901 
        0.159375    0.63639605884   0.63639605884 
          0.1595    0.81434423197   0.81434423197 
        0.159625    0.89600580093   0.89600580093 
         0.15975     0.8717247583    0.8717247583 
        0.159875    0.74437261373   0.74437261373 
            0.16     0.5290065459    0.5290065459 
        0.160125    0.25109189143   0.25109189143 
         0.16025  -0.056511470582 -0.056511470582 
        0.160375   -0.35743299965  -0.35743299965 
          0.1605   -0.61609243508  -0.61609243508 
        0.160625   -0.80190595984  -0.80190595984 
         0.16075   -0.89290315099  -0.89290315099 
        0.160875   -0.87832513498  -0.87832513498 
           0.161   -0.75989507139  -0.75989507139 
        0.161125   -0.55161629943  -0.55161629943 
         0.16125    -0.2781152362   -0.2781152362 
        0.161375   0.028269580565  0.028269580565 
          0.1615    0.33131211624   0.33131211624 
        0.161625    0.59518079273   0.59518079273 
         0.16175    0.78867598576   0.78867598576 
        0.161875    0.88891945779   0.88891945779 
           0.162    0.88405856444   0.88405856444 
        0.162125    0.77466784045   0.77466784045 
         0.16225    0.57368149655   0.57368149655 
        0.162375    0.30486419564   0.30486419564 
          0.1625  4.7031790018e-08 4.7031790018e-08 
        0.162625   -0.30486417515  -0.30486417515 
         0.16275   -0.57368163159  -0.57368163159 
        0.162875   -0.77466774732  -0.77466774732 
           0.163   -0.88405856257  -0.88405856257 
        0.163125   -0.88891953416  -0.88891953416 
         0.16325   -0.78867595177  -0.78867595177 
        0.163375    -0.5951806684   -0.5951806684 
          0.1635   -0.33131220285  -0.33131220285 
        0.163625  -0.028269724455 -0.028269724455 
         0.16375    0.27811539965   0.27811539965 
        0.163875    0.55161624961   0.55161624961 
           0.164    0.75989512168   0.75989512168 
        0.164125    0.87832504045   0.87832504045 
         0.16425    0.89290323528   0.89290323528 
        0.164375    0.80190579826   0.80190579826 
          0.1645    0.61609251425   0.61609251425 
        0.164625    0.35743321571   0.35743321571 
         0.16475   0.056511346716  0.056511346716 
        0.164875    -0.2510919678   -0.2510919678 
           0.165   -0.52900664927  -0.52900664927 
        0.165125   -0.74437252665  -0.74437252665 
         0.16525   -0.87172491383  -0.87172491383 
        0.165375   -0.89600566775  -0.89600566775 
          0.1655   -0.81434441591  -0.81434441591 
        0.165625   -0.63639596803  -0.63639596803 
         0.16575   -0.38320127735  -0.38320127735 
        0.165875  -0.084697440267 -0.084697440267 
           0.166    0.22382078459   0.22382078459 
        0.166125    0.50587509153   0.50587509153 
         0.16625    0.72811539751   0.72811539751 
        0.166375     0.8642642484    0.8642642484 
          0.1665    0.89822405484   0.89822405484 
        0.166625    0.82597917132   0.82597917132 
         0.16675    0.65607175464   0.65607175464 
        0.166875    0.40859136032   0.40859136032 
           0.167    0.11279999977   0.11279999977 
        0.167125   -0.19632890308  -0.19632890308 
         0.16725   -0.48224419542  -0.48224419542 
        0.167375   -0.71113950945  -0.71113950945 
          0.1675   -0.85595079698  -0.85595079698 
        0.167625   -0.89955596067  -0.89955596067 
         0.16775   -0.83679887187  -0.83679887187 
        0.167875   -0.67509988043  -0.67509988043 
           0.168   -0.43357832311  -0.43357832311 
        0.168125   -0.14079110883  -0.14079110883 
         0.16825    0.16864317888   0.16864317888 
        0.168375     0.4581373469    0.4581373469 
          0.1685    0.69346182654   0.69346182654 
        0.168625    0.84679271746   0.84679271746 
         0.16875    0.89999999804   0.89999999804 
        0.168875    0.84679266391   0.84679266391 
           0.169    0.69346187357   0.69346187357 
        0.169125    0.45813738601   0.45813738601 
         0.16925    0.16864328273   0.16864328273 
        0.169375   -0.14079114003  -0.14079114003 
          0.1695   -0.43357824115  -0.43357824115 
        0.169625   -0.67509991117  -0.67509991117 
         0.16975   -0.83679868327  -0.83679868327 
        0.169875   -0.89955593646  -0.89955593646 
            0.17   -0.85595078673  -0.85595078673 
        0.170125    -0.7111396133   -0.7111396133 
         0.17025   -0.48224392906  -0.48224392906 
        0.170375   -0.19632881414  -0.19632881414 
          0.1705    0.11279991828   0.11279991828 
        0.170625    0.40859136032   0.40859136032 
         0.17075    0.65607180353   0.65607180353 
        0.170875    0.82597926026   0.82597926026 
           0.171    0.89822397241   0.89822397241 
        0.171125    0.86426433036   0.86426433036 
         0.17125    0.72811525036   0.72811525036 
        0.171375    0.50587498862   0.50587498862 
          0.1715    0.22382082883   0.22382082883 
        0.171625  -0.084697379265 -0.084697379265 
         0.17175   -0.38320137933  -0.38320137933 
        0.171875   -0.63639620645  -0.63639620645 
           0.172   -0.81434431579  -0.81434431579 
        0.172125   -0.89600570919  -0.89600570919 
         0.17225   -0.87172488775  -0.87172488775 
        0.172375   -0.74437252991  -0.74437252991 
          0.1725   -0.52900664043  -0.52900664043 
        0.172625   -0.25109205861  -0.25109205861 
         0.17275   0.056511408184  0.056511408184 
        0.172875    0.35743313422   0.35743313422 
           0.173    0.61609243834   0.61609243834 
        0.173125    0.80190579593   0.80190579593 
         0.17325    0.89290328231   0.89290328231 
        0.173375    0.87832508702   0.87832508702 
          0.1735    0.75989506487   0.75989506487 
        0.173625    0.55161634088   0.55161634088 
         0.17375    0.27811541175   0.27811541175 
        0.173875  -0.028269614559 -0.028269614559 
           0.174   -0.33131220378  -0.33131220378 
        0.174125   -0.59518061252  -0.59518061252 
         0.17425   -0.78867599834  -0.78867599834 
        0.174375   -0.88891942194  -0.88891942194 
          0.1745   -0.88405852066  -0.88405852066 
        0.174625    -0.7746677557   -0.7746677557 
         0.17475   -0.57368172472  -0.57368172472 
        0.174875   -0.30486427248  -0.30486427248 
           0.175  1.2014061213e-07 1.2014061213e-07 
        0.175125     0.3048641053    0.3048641053 
         0.17525    0.57368153101   0.57368153101 
        0.175375      0.774667833     0.774667833 
          0.1755    0.88405859191   0.88405859191 
        0.175625     0.8889194103    0.8889194103 
         0.17575    0.78867607377   0.78867607377 
        0.175875    0.59518059576   0.59518059576 
           0.176    0.33131201612   0.33131201612 
        0.176125    0.02826964017   0.02826964017 
         0.17625    -0.2781151887   -0.2781151887 
        0.176375   -0.55161638279  -0.55161638279 
          0.1765   -0.75989523577  -0.75989523577 
        0.176625   -0.87832501205  -0.87832501205 
         0.17675   -0.89290322317  -0.89290322317 
        0.176875   -0.80190590816  -0.80190590816 
           0.177   -0.61609237595  -0.61609237595 
        0.177125   -0.35743300989  -0.35743300989 
         0.17725  -0.056511553004 -0.056511553004 
        0.177375    0.25109197199   0.25109197199 
          0.1775    0.52900680248   0.52900680248 
        0.177625    0.74437252944   0.74437252944 
         0.17775    0.87172476761   0.87172476761 
        0.177875    0.89600581629   0.89600581629 
           0.178    0.81434436655   0.81434436655 
        0.178125    0.63639601879   0.63639601879 
         0.17825    0.38320138911   0.38320138911 
        0.178375   0.084697579965  0.084697579965 
          0.1785   -0.22382087074  -0.22382087074 
        0.178625   -0.50587512087  -0.50587512087 
         0.17875   -0.72811520007  -0.72811520007 
        0.178875   -0.86426432664  -0.86426432664 
           0.179   -0.89822403062  -0.89822403062 
        0.179125   -0.82597912662  -0.82597912662 
         0.17925   -0.65607171971  -0.65607171971 
        0.179375    -0.4085915843   -0.4085915843 
          0.1795   -0.11280004121  -0.11280004121 
        0.179625    0.19632904185   0.19632904185 
         0.17975    0.48224407015   0.48224407015 
        0.179875    0.71113947127   0.71113947127 
            0.18    0.85595059209   0.85595059209 
        0.180125    0.89955593599   0.89955593599 
         0.18025    0.83679874893   0.83679874893 
        0.180375    0.67510005319   0.67510005319 
          0.1805    0.43357814243   0.43357814243 
        0.180625    0.14079091465   0.14079091465 
         0.18075   -0.16864319472  -0.16864319472 
        0.180875   -0.45813716622  -0.45813716622 
           0.181   -0.69346194528  -0.69346194528 
        0.181125   -0.84679279337  -0.84679279337 
         0.18125    -0.8999999282   -0.8999999282 
        0.181375   -0.84679272166  -0.84679272166 
          0.1815   -0.69346190291  -0.69346190291 
        0.181625   -0.45813721977  -0.45813721977 
         0.18175   -0.16864311043  -0.16864311043 
        0.181875    0.14079091838   0.14079091838 
           0.182    0.43357829796   0.43357829796 
        0.182125    0.67510005599   0.67510005599 
         0.18225    0.83679882111   0.83679882111 
        0.182375    0.89955586009   0.89955586009 
          0.1825    0.85595092969   0.85595092969 
        0.182625    0.71113951365   0.71113951365 
         0.18275    0.48224401707   0.48224401707 
        0.182875    0.19632897386   0.19632897386 
           0.183   -0.11279984238  -0.11279984238 
        0.183125   -0.40859146137  -0.40859146137 
         0.18325   -0.65607182169  -0.65607182169 
        0.183375   -0.82597907819  -0.82597907819 
          0.1835   -0.89822411677  -0.89822411677 
        0.183625   -0.86426431919  -0.86426431919 
         0.18375   -0.72811521962  -0.72811521962 
        0.183875   -0.50587503333  -0.50587503333 
           0.184   -0.22382101417  -0.22382101417 
        0.184125   0.084697381128  0.084697381128 
         0.18425    0.38320146874   0.38320146874 
        0.184375    0.63639602019   0.63639602019 
          0.1845    0.81434434047   0.81434434047 
        0.184625     0.8960056603    0.8960056603 
         0.18475    0.87172484072   0.87172484072 
        0.184875    0.74437243911   0.74437243911 
           0.185    0.52900684392   0.52900684392 
        0.185125    0.25109178526   0.25109178526 
         0.18525  -0.056511586532 -0.056511586532 
        0.185375     -0.357433083    -0.357433083 
          0.1855   -0.61609232286  -0.61609232286 
        0.185625   -0.80190586951  -0.80190586951 
         0.18575   -0.89290330512  -0.89290330512 
        0.185875   -0.87832500879  -0.87832500879 
           0.186   -0.75989519618  -0.75989519618 
        0.186125   -0.55161626637  -0.55161626637 
         0.18625   -0.27811521664  -0.27811521664 
        0.186375    0.02826972818   0.02826972818 
          0.1865    0.33131198864   0.33131198864 
        0.186625    0.59518069681   0.59518069681 
         0.18675    0.78867611475   0.78867611475 
        0.186875     0.8889194536    0.8889194536 
           0.187    0.88405850623   0.88405850623 
        0.187125     0.7746678777    0.7746678777 
         0.18725    0.57368157525   0.57368157525 
        0.187375     0.3048640308    0.3048640308 
          0.1875  8.2887709141e-08 8.2887709141e-08 
        0.187625   -0.30486409552  -0.30486409552 
         0.18775   -0.57368164044  -0.57368164044 
        0.187875   -0.77466784278  -0.77466784278 
           0.188    -0.8840584564   -0.8840584564 
        0.188125   -0.88891957141  -0.88891957141 
         0.18825   -0.78867603838  -0.78867603838 
        0.188375   -0.59518059483  -0.59518059483 
          0.1885   -0.33131210739  -0.33131210739 
        0.188625  -0.028269790113 -0.028269790113 
         0.18875    0.27811524784   0.27811524784 
        0.188875    0.55161643587   0.55161643587 
           0.189    0.75989504857   0.75989504857 
        0.189125    0.87832513126   0.87832513126 
         0.18925    0.89290319895   0.89290319895 
        0.189375    0.80190582294   0.80190582294 
          0.1895     0.6160923345    0.6160923345 
        0.189625    0.35743322643   0.35743322643 
         0.18975   0.056511633098  0.056511633098 
        0.189875   -0.25109212007  -0.25109212007 
            0.19    -0.5290066665   -0.5290066665 
        0.190125   -0.74437247263  -0.74437247263 
         0.19025   -0.87172479229  -0.87172479229 
        0.190375   -0.89600579953  -0.89600579953 
          0.1905   -0.81434426783  -0.81434426783 
        0.190625   -0.63639619946  -0.63639619946 
         0.19075   -0.38320125034  -0.38320125034 
        0.190875  -0.084697375074 -0.084697375074 
           0.191    0.22382091219   0.22382091219 
        0.191125    0.50587494764   0.50587494764 
         0.19125      0.728115323     0.728115323 
        0.191375    0.86426438997   0.86426438997 
          0.1915    0.89822396869   0.89822396869 
        0.191625    0.82597918529   0.82597918529 
         0.19175    0.65607177839   0.65607177839 
        0.191875     0.4085913999    0.4085913999 
           0.192    0.11279983539   0.11279983539 
        0.192125   -0.19632882113  -0.19632882113 
         0.19225   -0.48224410415  -0.48224410415 
        0.192375   -0.71113957465  -0.71113957465 
          0.1925   -0.85595085146  -0.85595085146 
        0.192625   -0.89955585822  -0.89955585822 
         0.19275   -0.83679890726  -0.83679890726 
        0.192875   -0.67509997077  -0.67509997077 
           0.193   -0.43357820529  -0.43357820529 
        0.193125   -0.14079107111  -0.14079107111 
         0.19325    0.16864310717   0.16864310717 
        0.193375    0.45813727193   0.45813727193 
          0.1935      0.693461983     0.693461983 
        0.193625    0.84679260058   0.84679260058 
         0.19375    0.90000005253   0.90000005253 
        0.193875    0.84679269698   0.84679269698 
           0.194    0.69346184144   0.69346184144 
        0.194125    0.45813725749   0.45813725749 
         0.19425    0.16864330135   0.16864330135 
        0.194375   -0.14079088299  -0.14079088299 
          0.1945   -0.43357841484  -0.43357841484 
        0.194625   -0.67509988137  -0.67509988137 
         0.19475   -0.83679883741  -0.83679883741 
        0.194875   -0.89955579769  -0.89955579769 
           0.195   -0.85595085286  -0.85595085286 
        0.195125   -0.71113944706  -0.71113944706 
         0.19525   -0.48224423174  -0.48224423174 
        0.195375   -0.19632874941  -0.19632874941 
          0.1955    0.11280003702   0.11280003702 
        0.195625    0.40859141946   0.40859141946 
         0.19575    0.65607168525   0.65607168525 
        0.195875     0.8259791676    0.8259791676 
           0.196    0.89822411072   0.89822411072 
        0.196125     0.8642642335    0.8642642335 
         0.19625    0.72811535792   0.72811535792 
        0.196375    0.50587500026   0.50587500026 
          0.1965    0.22382081905   0.22382081905 
        0.196625  -0.084697528742 -0.084697528742 
         0.19675   -0.38320126059  -0.38320126059 
        0.196875    -0.6363961231   -0.6363961231 
           0.197   -0.81434442615  -0.81434442615 
        0.197125   -0.89600570267  -0.89600570267 
         0.19725    -0.8717248356   -0.8717248356 
        0.197375   -0.74437258299  -0.74437258299 
          0.1975    -0.5290067289   -0.5290067289 
        0.197625   -0.25109190075  -0.25109190075 
         0.19775    0.05651139142   0.05651139142 
        0.197875    0.35743305646   0.35743305646 
           0.198    0.61609243508   0.61609243508 
        0.198125    0.80190590117   0.80190590117 
         0.19825     0.8929031482    0.8929031482 
        0.198375    0.87832517689   0.87832517689 
          0.1985    0.75989516266   0.75989516266 
        0.198625    0.55161624774   0.55161624774 
         0.19875    0.27811531117   0.27811531117 
        0.198875  -0.028269581497 -0.028269581497 
           0.199   -0.33131201006  -0.33131201006 
        0.199125   -0.59518078296  -0.59518078296 
         0.19925   -0.78867591592  -0.78867591592 
        0.199375   -0.88891954115  -0.88891954115 
          0.1995   -0.88405846944  -0.88405846944 
        0.199625   -0.77466776781  -0.77466776781 
         0.19975   -0.57368154265  -0.57368154265 
        0.199875   -0.30486425245  -0.30486425245 
             0.2                0               0 
        0.200125    0.30486425245   0.30486425245 
         0.20025    0.57368154265   0.57368154265 
        0.200375    0.77466776781   0.77466776781 
          0.2005    0.88405846944   0.88405846944 
        0.200625    0.88891954115   0.88891954115 
         0.20075    0.78867591592   0.78867591592 
        0.200875    0.59518078296   0.59518078296 
           0.201    0.33131201006   0.33131201006 
        0.201125   0.028269581497  0.028269581497 
         0.20125   -0.27811531117  -0.27811531117 
        0.201375   -0.55161624774  -0.55161624774 
          0.2015   -0.75989516266  -0.75989516266 
        0.201625   -0.87832517689  -0.87832517689 
         0.20175    -0.8929031482   -0.8929031482 
        0.201875   -0.80190590117  -0.80190590117 
